Curated	Known	Ascertainment	GeneID	HGNC	EntrezID	CytoBand	ExACpLI	LOEUFbin	Arisk	ForecASD	ASDdnSignif	ASDNDDdnSignif	SFARICategory	SFARIScore	DDDCategory	DDDAllelic	DDDMutCons	DDDOrgan	dnLoFCase	dnLoFMegaCase	dnDmisCase	dnLoFControl	dnDmisControl	pAllEnrichMeta	pMisCombMeta	pDenovoWESTMeta	Filter	Par	Trans	NonTrans	TransUnaff	NonTransUnaff	TDTStat	pTDT	AllCase	AllCaseRate	NRCase	NRCaseRate	NREuroCase	NREuroCaseRate	NRControl	NRControlRate	NREuroControl	NREuroControlRate	pPCC	FullCase	FullCaseInherit	FullCaseRate	UnrelCase	UnrelCaseInherit	UnrelCaseRate	gnomADexome	gnomADexomeRate	gnomADexomepCC	gnomADexomepTDTCC	gnomADexomepTDTCCdnWEST	gnomADexomepMegaCC	gnomADexomeNonNeuro	gnomADexomeNonNeuroRate	gnomADexomeNonNeuropCC	gnomADexomeNonNeuropTDTCC	gnomADexomeNonNeuropTDTCCdnWEST	gnomADexomeNonNeuropMegaCC	gnomADexomeNonNeuroEuro	gnomADexomeNonNeuroEuroRate	gnomADexomeNonNeuroEuropCC	gnomADexomeNonNeuroEuropTDTCC	gnomADexomeNonNeuroEuropTDTCCdnWEST	gnomADexomeNonNeuroEuropMegaCC	gnomADgenome	gnomADgenomeRate	gnomADgenomepCC	gnomADgenomepTDTCC	gnomADgenomepTDTCCdnWEST	gnomADgenomepMegaCC	gnomADgenomeNonNeuro	gnomADgenomeNonNeuroRate	gnomADgenomeNonNeuropCC	gnomADgenomeNonNeuropTDTCC	gnomADgenomeNonNeuropTDTCCdnWEST	gnomADgenomeNonNeuropMegaCC	gnomADgenomeNonNeuroEuro	gnomADgenomeNonNeuroEuroRate	gnomADgenomeNonNeuroEuropCC	gnomADgenomeNonNeuroEuropTDTCC	gnomADgenomeNonNeuroEuropTDTCCdnWEST	gnomADgenomeNonNeuroEuropMegaCC	TopMed	TopMedRate	TopMedpCC	TopMedpTDTCC	TopMedpTDTCCdnWEST	TopMedpMegaCC
.	.	TDT	ENSG00000140350	ANP32A	8125	15q23	0.973870035856712	0	0.543242376090147	0.528	.	.	.	.	.	.	.	.	2	1	0	0	0	2.83E-03	1.00	2.83E-03	URLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	3	2	0.09	1	0.01	1.00	0.60	0.02	0.03	0	0.00	.	.	5.84E-03	0.01	0	0.00	.	.	5.84E-03	.	1	0.01	1.00	0.60	0.02	0.08	1	0.01	1.00	0.60	0.02	0.10	1	0.03	1.00	0.60	0.02	.	6	0.05	1.00	0.60	0.02	0.25
.	.	TDT	ENSG00000115241	PPM1G	5496	2p23.3	0.996010385533881	1	0.598209633915244	0.250539956803456	.	.	.	.	.	.	.	.	1	1	0	0	0	0.14	1.00	0.14	AllLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	2	0.11	2	0.13	2	0.18	0	0.00	0	0.00	0.2788888	5	2	0.14	5	2	0.16	13	0.10	0.54	0.41	0.24	0.33	12	0.12	0.60	0.43	0.26	0.41	2	0.04	0.19	0.19	0.12	.	9	0.12	0.58	0.43	0.25	0.40	7	0.10	0.53	0.40	0.24	0.33	0	0.00	0.06	0.08	0.06	.	10	0.08	0.37	0.31	0.19	0.15
.	.	TDT	ENSG00000115241	PPM1G	5496	2p23.3	0.996010385533881	1	0.598209633915244	0.250539956803456	.	.	.	.	.	.	.	.	1	1	0	0	0	0.14	1.00	0.14	RareLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	2	0.11	2	0.13	2	0.18	0	0.00	0	0.00	0.2788888	5	2	0.14	5	2	0.16	13	0.10	0.54	0.41	0.24	0.33	12	0.12	0.60	0.43	0.26	0.41	2	0.04	0.19	0.19	0.12	.	9	0.12	0.58	0.43	0.25	0.40	7	0.10	0.53	0.40	0.24	0.33	0	0.00	0.06	0.08	0.06	.	10	0.08	0.37	0.31	0.19	0.15
.	.	TDT	ENSG00000115241	PPM1G	5496	2p23.3	0.996010385533881	1	0.598209633915244	0.250539956803456	.	.	.	.	.	.	.	.	1	1	0	0	0	0.14	1.00	0.14	URLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	2	0.11	2	0.13	2	0.18	0	0.00	0	0.00	0.2788888	5	2	0.14	5	2	0.16	13	0.10	0.54	0.41	0.24	0.33	12	0.12	0.60	0.43	0.26	0.41	2	0.04	0.19	0.19	0.12	.	9	0.12	0.58	0.43	0.25	0.40	7	0.10	0.53	0.40	0.24	0.33	0	0.00	0.06	0.08	0.06	.	10	0.08	0.37	0.31	0.19	0.15
.	.	TDT	ENSG00000136504	KAT7	11143	17q21.33	0.999956770504954	0	0.518654328433886	0.358078602620087	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	AllLoFpExt0.1	2	2	0	0	1	1.41421356237309	0.25	1	0.06	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	2	2	0.06	2	0.02	1.00	0.60	.	0.18	0	0.00	.	.	.	0.05	0	0.00	.	.	.	.	3	0.04	1.00	0.60	.	0.44	3	0.04	1.00	0.60	.	0.49	2	0.06	1.00	0.60	.	.	5	0.04	1.00	0.60	.	0.38
.	.	TDT	ENSG00000136504	KAT7	11143	17q21.33	0.999956770504954	0	0.518654328433886	0.358078602620087	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	RareLoFpExt0.1	2	2	0	0	1	1.41421356237309	0.25	1	0.06	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	2	2	0.06	2	0.02	1.00	0.60	.	0.18	0	0.00	.	.	.	0.05	0	0.00	.	.	.	.	3	0.04	1.00	0.60	.	0.44	3	0.04	1.00	0.60	.	0.49	2	0.06	1.00	0.60	.	.	5	0.04	1.00	0.60	.	0.38
.	.	TDT	ENSG00000136504	KAT7	11143	17q21.33	0.999956770504954	0	0.518654328433886	0.358078602620087	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	URLoFpExt0.1	2	2	0	0	1	1.41421356237309	0.25	1	0.06	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	2	2	0.06	2	0.02	1.00	0.60	.	0.18	0	0.00	.	.	.	0.05	0	0.00	.	.	.	.	3	0.04	1.00	0.60	.	0.44	3	0.04	1.00	0.60	.	0.49	2	0.06	1.00	0.60	.	.	5	0.04	1.00	0.60	.	0.38
.	.	Denovo	ENSG00000177150	FAM210A	125228	18p11.21	0.0151243026401628	7	0.152979447960115	0.0152173913043478	.	.	.	.	.	.	.	.	0	0	1	0	0	8.25E-03	2.36E-04	2.36E-04	AllLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	1	0.06	1	0.06	0	0.00	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	30	0.24	0.98	0.59	0.05	0.98	26	0.25	0.98	0.59	0.05	0.98	11	0.25	1.00	0.60	0.05	.	10	0.13	0.87	0.55	0.05	0.78	10	0.15	0.90	0.56	0.05	0.84	4	0.13	1.00	0.60	0.05	.	11	0.08	0.74	0.50	0.04	0.52
.	.	Denovo	ENSG00000177150	FAM210A	125228	18p11.21	0.0151243026401628	7	0.152979447960115	0.0152173913043478	.	.	.	.	.	.	.	.	0	0	1	0	0	8.25E-03	2.36E-04	2.36E-04	RareLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	1	0.06	1	0.06	0	0.00	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	17	0.14	0.88	0.55	0.05	0.81	17	0.16	0.92	0.57	0.05	0.89	9	0.20	1.00	0.60	0.05	.	10	0.13	0.87	0.55	0.05	0.78	10	0.15	0.90	0.56	0.05	0.84	4	0.13	1.00	0.60	0.05	.	11	0.08	0.74	0.50	0.04	0.52
.	.	Denovo	ENSG00000177150	FAM210A	125228	18p11.21	0.0151243026401628	7	0.152979447960115	0.0152173913043478	.	.	.	.	.	.	.	.	0	0	1	0	0	8.25E-03	2.36E-04	2.36E-04	URLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	1	0.06	1	0.06	0	0.00	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	17	0.14	0.88	0.55	0.05	0.81	17	0.16	0.92	0.57	0.05	0.89	9	0.20	1.00	0.60	0.05	.	10	0.13	0.87	0.55	0.05	0.78	10	0.15	0.90	0.56	0.05	0.84	4	0.13	1.00	0.60	0.05	.	11	0.08	0.74	0.50	0.04	0.52
.	.	TDT	ENSG00000126070	AGO3	192669	1p34.3	0.999998843614557	0	0.147893901357611	0.21	.	.	Rare Single Gene Mutation	3	.	.	.	.	0	0	2	0	0	0.10	0.02	0.02	AllLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	2	2	0.06	2	2	0.06	6	0.05	1.00	0.60	0.29	0.52	6	0.06	1.00	0.60	0.29	0.61	1	0.02	1.00	0.60	0.29	.	4	0.05	1.00	0.60	0.29	0.56	4	0.06	1.00	0.60	0.29	0.62	1	0.03	1.00	0.60	0.29	.	9	0.07	1.00	0.60	0.29	0.65
.	.	TDT	ENSG00000126070	AGO3	192669	1p34.3	0.999998843614557	0	0.147893901357611	0.21	.	.	Rare Single Gene Mutation	3	.	.	.	.	0	0	2	0	0	0.10	0.02	0.02	RareLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	2	2	0.06	2	2	0.06	6	0.05	1.00	0.60	0.29	0.52	6	0.06	1.00	0.60	0.29	0.61	1	0.02	1.00	0.60	0.29	.	4	0.05	1.00	0.60	0.29	0.56	4	0.06	1.00	0.60	0.29	0.62	1	0.03	1.00	0.60	0.29	.	9	0.07	1.00	0.60	0.29	0.65
.	.	TDT	ENSG00000126070	AGO3	192669	1p34.3	0.999998843614557	0	0.147893901357611	0.21	.	.	Rare Single Gene Mutation	3	.	.	.	.	0	0	2	0	0	0.10	0.02	0.02	URLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	2	2	0.06	2	2	0.06	6	0.05	1.00	0.60	0.29	0.52	6	0.06	1.00	0.60	0.29	0.61	1	0.02	1.00	0.60	0.29	.	4	0.05	1.00	0.60	0.29	0.56	4	0.06	1.00	0.60	0.29	0.62	1	0.03	1.00	0.60	0.29	.	9	0.07	1.00	0.60	0.29	0.65
.	.	TDT	ENSG00000102786	INTS6	26512	13q14.3	0.999996534735088	0	0.348351590112411	0.994219653179191	.	.	Rare Single Gene Mutation	2	.	.	.	.	1	1	0	0	0	0.18	1.00	0.18	AllLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	3	0.17	3	0.19	3	0.27	0	0.00	0	0.00	0.147281	6	2	0.17	6	2	0.19	4	0.03	0.04	0.05	0.05	8.31E-03	1	0.01	9.28E-03	0.02	0.02	1.16E-03	0	0.00	8.62E-03	0.02	0.02	.	1	0.01	0.02	0.03	0.03	3.29E-03	1	0.01	0.02	0.03	0.03	5.30E-03	0	0.00	0.02	0.03	0.03	.	2	0.02	9.82E-03	0.02	0.02	9.78E-04
.	.	TDT	ENSG00000102786	INTS6	26512	13q14.3	0.999996534735088	0	0.348351590112411	0.994219653179191	.	.	Rare Single Gene Mutation	2	.	.	.	.	1	1	0	0	0	0.18	1.00	0.18	RareLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	3	0.17	3	0.19	3	0.27	0	0.00	0	0.00	0.147281	6	2	0.17	6	2	0.19	4	0.03	0.04	0.05	0.05	8.31E-03	1	0.01	9.28E-03	0.02	0.02	1.16E-03	0	0.00	8.62E-03	0.02	0.02	.	1	0.01	0.02	0.03	0.03	3.29E-03	1	0.01	0.02	0.03	0.03	5.30E-03	0	0.00	0.02	0.03	0.03	.	2	0.02	9.82E-03	0.02	0.02	9.78E-04
.	.	TDT	ENSG00000102786	INTS6	26512	13q14.3	0.999996534735088	0	0.348351590112411	0.994219653179191	.	.	Rare Single Gene Mutation	2	.	.	.	.	1	1	0	0	0	0.18	1.00	0.18	URLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	3	0.17	3	0.19	3	0.27	0	0.00	0	0.00	0.147281	6	2	0.17	6	2	0.19	4	0.03	0.04	0.05	0.05	8.31E-03	1	0.01	9.28E-03	0.02	0.02	1.16E-03	0	0.00	8.62E-03	0.02	0.02	.	1	0.01	0.02	0.03	0.03	3.29E-03	1	0.01	0.02	0.03	0.03	5.30E-03	0	0.00	0.02	0.03	0.03	.	2	0.02	9.82E-03	0.02	0.02	9.78E-04
.	.	TDT	ENSG00000102753	KPNA3	3839	13q14.2	0.809823934177535	1	0.491946595750027	0.422413793103448	.	.	.	.	.	.	.	.	1	1	0	0	1	0.13	1.00	0.13	AllLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	3	2	0.09	9	0.07	1.00	0.60	0.33	0.43	8	0.08	1.00	0.60	0.33	0.47	5	0.11	1.00	0.60	0.33	.	3	0.04	1.00	0.60	0.33	0.21	2	0.03	1.00	0.60	0.33	0.16	2	0.06	1.00	0.60	0.33	.	2	0.02	1.00	0.60	0.33	0.04
.	.	TDT	ENSG00000102753	KPNA3	3839	13q14.2	0.809823934177535	1	0.491946595750027	0.422413793103448	.	.	.	.	.	.	.	.	1	1	0	0	1	0.13	1.00	0.13	RareLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	3	2	0.09	9	0.07	1.00	0.60	0.33	0.43	8	0.08	1.00	0.60	0.33	0.47	5	0.11	1.00	0.60	0.33	.	3	0.04	1.00	0.60	0.33	0.21	2	0.03	1.00	0.60	0.33	0.16	2	0.06	1.00	0.60	0.33	.	2	0.02	1.00	0.60	0.33	0.04
.	.	TDT	ENSG00000102753	KPNA3	3839	13q14.2	0.809823934177535	1	0.491946595750027	0.422413793103448	.	.	.	.	.	.	.	.	1	1	0	0	1	0.13	1.00	0.13	URLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	3	2	0.09	9	0.07	1.00	0.60	0.33	0.43	8	0.08	1.00	0.60	0.33	0.47	5	0.11	1.00	0.60	0.33	.	3	0.04	1.00	0.60	0.33	0.21	2	0.03	1.00	0.60	0.33	0.16	2	0.06	1.00	0.60	0.33	.	2	0.02	1.00	0.60	0.33	0.04
.	.	TDT	ENSG00000105723	GSK3A	2931	19q13.2	0.997436755748489	0	0.20677632844922	0.398	.	.	.	.	.	.	.	.	0	0	1	0	1	0.22	0.25	0.22	AllLoFpExt0.1	2	2	0	0	2	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	0	0.00	0.14	0.15	0.14	0.02	0	0.00	0.17	0.17	0.15	0.02	0	0.00	0.24	0.23	0.20	.	2	0.03	0.43	0.35	0.28	0.16	2	0.03	0.47	0.37	0.29	0.19	0	0.00	0.26	0.24	0.20	.	3	0.02	0.36	0.31	0.25	0.09
.	.	TDT	ENSG00000105723	GSK3A	2931	19q13.2	0.997436755748489	0	0.20677632844922	0.398	.	.	.	.	.	.	.	.	0	0	1	0	1	0.22	0.25	0.22	RareLoFpExt0.1	2	2	0	0	2	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	0	0.00	0.14	0.15	0.14	0.02	0	0.00	0.17	0.17	0.15	0.02	0	0.00	0.24	0.23	0.20	.	2	0.03	0.43	0.35	0.28	0.16	2	0.03	0.47	0.37	0.29	0.19	0	0.00	0.26	0.24	0.20	.	3	0.02	0.36	0.31	0.25	0.09
.	.	TDT	ENSG00000105723	GSK3A	2931	19q13.2	0.997436755748489	0	0.20677632844922	0.398	.	.	.	.	.	.	.	.	0	0	1	0	1	0.22	0.25	0.22	URLoFpExt0.1	2	2	0	0	2	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	0	0.00	0.14	0.15	0.14	0.02	0	0.00	0.17	0.17	0.15	0.02	0	0.00	0.24	0.23	0.20	.	2	0.03	0.43	0.35	0.28	0.16	2	0.03	0.47	0.37	0.29	0.19	0	0.00	0.26	0.24	0.20	.	3	0.02	0.36	0.31	0.25	0.09
.	.	TDT	ENSG00000107882	SUFU	51684	10q24.32	0.99916148458521	0	0.193355665184508	0.87	.	.	.	.	probable	biallelic	all missense/in frame	Face,Brain/Cognition	1	1	0	0	0	0.12	1.00	0.12	AllLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	3	2	0.09	1	0.01	1.00	0.60	0.32	0.03	1	0.01	1.00	0.60	0.32	0.04	0	0.00	.	.	0.14	.	2	0.03	1.00	0.60	0.32	0.15	2	0.03	1.00	0.60	0.32	0.18	1	0.03	1.00	0.60	0.32	.	2	0.02	1.00	0.60	0.32	0.05
.	.	TDT	ENSG00000107882	SUFU	51684	10q24.32	0.99916148458521	0	0.193355665184508	0.87	.	.	.	.	probable	biallelic	all missense/in frame	Face,Brain/Cognition	1	1	0	0	0	0.12	1.00	0.12	RareLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	3	2	0.09	1	0.01	1.00	0.60	0.32	0.03	1	0.01	1.00	0.60	0.32	0.04	0	0.00	.	.	0.14	.	2	0.03	1.00	0.60	0.32	0.15	2	0.03	1.00	0.60	0.32	0.18	1	0.03	1.00	0.60	0.32	.	2	0.02	1.00	0.60	0.32	0.05
.	.	TDT	ENSG00000107882	SUFU	51684	10q24.32	0.99916148458521	0	0.193355665184508	0.87	.	.	.	.	probable	biallelic	all missense/in frame	Face,Brain/Cognition	1	1	0	0	0	0.12	1.00	0.12	URLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	3	2	0.08	3	2	0.09	1	0.01	1.00	0.60	0.32	0.03	1	0.01	1.00	0.60	0.32	0.04	0	0.00	.	.	0.14	.	2	0.03	1.00	0.60	0.32	0.15	2	0.03	1.00	0.60	0.32	0.18	1	0.03	1.00	0.60	0.32	.	2	0.02	1.00	0.60	0.32	0.05
.	.	TDT	ENSG00000168214	RBPJ	3516	4p15.2	0.999929168569422	0	0.682927724545889	0.51	.	.	.	.	probable	monoallelic	all missense/in frame	Skin,Skeleton	0	0	0	0	0	1.00	0.41	0.41	AllLoFpExt0.1	2	2	0	2	1	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	2	2	0.06	2	2	0.06	3	0.02	1.00	0.60	0.84	0.28	3	0.03	1.00	0.60	0.84	0.35	1	0.02	1.00	0.60	0.84	.	0	0.00	.	.	0.60	0.09	0	0.00	.	.	0.60	0.10	0	0.00	.	.	0.60	.	4	0.03	1.00	0.60	0.84	0.32
.	.	TDT	ENSG00000168214	RBPJ	3516	4p15.2	0.999929168569422	0	0.682927724545889	0.51	.	.	.	.	probable	monoallelic	all missense/in frame	Skin,Skeleton	0	0	0	0	0	1.00	0.41	0.41	RareLoFpExt0.1	2	2	0	2	1	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	2	2	0.06	2	2	0.06	3	0.02	1.00	0.60	0.84	0.28	3	0.03	1.00	0.60	0.84	0.35	1	0.02	1.00	0.60	0.84	.	0	0.00	.	.	0.60	0.09	0	0.00	.	.	0.60	0.10	0	0.00	.	.	0.60	.	4	0.03	1.00	0.60	0.84	0.32
.	.	TDT	ENSG00000168214	RBPJ	3516	4p15.2	0.999929168569422	0	0.682927724545889	0.51	.	.	.	.	probable	monoallelic	all missense/in frame	Skin,Skeleton	0	0	0	0	0	1.00	0.41	0.41	URLoFpExt0.1	2	2	0	2	1	1.41421356237309	0.25	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	.	2	2	0.06	2	2	0.06	3	0.02	1.00	0.60	0.84	0.28	3	0.03	1.00	0.60	0.84	0.35	1	0.02	1.00	0.60	0.84	.	0	0.00	.	.	0.60	0.09	0	0.00	.	.	0.60	0.10	0	0.00	.	.	0.60	.	4	0.03	1.00	0.60	0.84	0.32
.	.	TDT	ENSG00000145833	DDX46	9879	5q31.1	0.999997754157555	0	0.42956209914486	0.362	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	AllLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	5	0.04	0.52	0.40	.	0.22	5	0.05	0.58	0.43	.	0.30	2	0.04	0.49	0.38	.	.	6	0.08	0.73	0.49	.	0.52	6	0.09	0.77	0.51	.	0.59	2	0.06	0.58	0.43	.	.	4	0.03	0.43	0.35	.	0.14
.	.	TDT	ENSG00000145833	DDX46	9879	5q31.1	0.999997754157555	0	0.42956209914486	0.362	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	RareLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	5	0.04	0.52	0.40	.	0.22	5	0.05	0.58	0.43	.	0.30	2	0.04	0.49	0.38	.	.	6	0.08	0.73	0.49	.	0.52	6	0.09	0.77	0.51	.	0.59	2	0.06	0.58	0.43	.	.	4	0.03	0.43	0.35	.	0.14
.	.	TDT	ENSG00000145833	DDX46	9879	5q31.1	0.999997754157555	0	0.42956209914486	0.362	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	URLoFpExt0.1	2	2	0	0	0	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	5	0.04	0.52	0.40	.	0.22	5	0.05	0.58	0.43	.	0.30	2	0.04	0.49	0.38	.	.	6	0.08	0.73	0.49	.	0.52	6	0.09	0.77	0.51	.	0.59	2	0.06	0.58	0.43	.	.	4	0.03	0.43	0.35	.	0.14
.	.	TDT	ENSG00000186260	MRTFB	57496	16p13.12	0.999938115504898	0	0.331053014690281	0.516	.	.	Rare Single Gene Mutation, Genetic Association	3	.	.	.	.	1	1	1	0	1	0.03	0.05	0.03	AllLoFpExt0.1	2	2	0	2	0	1.41421356237309	0.25	2	0.11	2	0.13	1	0.09	0	0.00	0	0.00	0.2788888	5	2	0.14	5	2	0.16	14	0.11	0.53	0.40	0.09	0.32	11	0.11	0.51	0.39	0.08	0.30	10	0.22	0.90	0.56	0.13	.	15	0.20	0.79	0.52	0.11	0.71	14	0.21	0.81	0.53	0.12	0.75	10	0.31	0.95	0.58	0.13	.	19	0.14	0.64	0.45	0.10	0.47
.	.	TDT	ENSG00000186260	MRTFB	57496	16p13.12	0.999938115504898	0	0.331053014690281	0.516	.	.	Rare Single Gene Mutation, Genetic Association	3	.	.	.	.	1	1	1	0	1	0.03	0.05	0.03	RareLoFpExt0.1	2	2	0	2	0	1.41421356237309	0.25	2	0.11	2	0.13	1	0.09	0	0.00	0	0.00	0.2788888	5	2	0.14	5	2	0.16	14	0.11	0.53	0.40	0.09	0.32	11	0.11	0.51	0.39	0.08	0.30	10	0.22	0.90	0.56	0.13	.	15	0.20	0.79	0.52	0.11	0.71	14	0.21	0.81	0.53	0.12	0.75	10	0.31	0.95	0.58	0.13	.	19	0.14	0.64	0.45	0.10	0.47
.	.	TDT	ENSG00000186260	MRTFB	57496	16p13.12	0.999938115504898	0	0.331053014690281	0.516	.	.	Rare Single Gene Mutation, Genetic Association	3	.	.	.	.	1	1	1	0	1	0.03	0.05	0.03	URLoFpExt0.1	2	2	0	2	0	1.41421356237309	0.25	2	0.11	2	0.13	1	0.09	0	0.00	0	0.00	0.2788888	5	2	0.14	5	2	0.16	14	0.11	0.53	0.40	0.09	0.32	11	0.11	0.51	0.39	0.08	0.30	10	0.22	0.90	0.56	0.13	.	15	0.20	0.79	0.52	0.11	0.71	14	0.21	0.81	0.53	0.12	0.75	10	0.31	0.95	0.58	0.13	.	19	0.14	0.64	0.45	0.10	0.47
.	.	TDT	ENSG00000083799	CYLD	1540	16q12.1	0.994720107012035	0	0.572091006114877	0.236	.	.	.	.	.	.	.	.	0	0	1	0	0	0.28	0.37	0.28	AllLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	6	0.05	0.55	0.41	0.37	0.25	6	0.06	0.62	0.44	0.39	0.34	5	0.11	0.72	0.49	0.43	.	6	0.08	0.71	0.49	0.42	0.50	4	0.06	0.63	0.45	0.40	0.38	2	0.06	0.57	0.42	0.38	.	4	0.03	0.41	0.34	0.31	0.12
.	.	TDT	ENSG00000083799	CYLD	1540	16q12.1	0.994720107012035	0	0.572091006114877	0.236	.	.	.	.	.	.	.	.	0	0	1	0	0	0.28	0.37	0.28	RareLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	6	0.05	0.55	0.41	0.37	0.25	6	0.06	0.62	0.44	0.39	0.34	5	0.11	0.72	0.49	0.43	.	6	0.08	0.71	0.49	0.42	0.50	4	0.06	0.63	0.45	0.40	0.38	2	0.06	0.57	0.42	0.38	.	4	0.03	0.41	0.34	0.31	0.12
.	.	TDT	ENSG00000083799	CYLD	1540	16q12.1	0.994720107012035	0	0.572091006114877	0.236	.	.	.	.	.	.	.	.	0	0	1	0	0	0.28	0.37	0.28	URLoFpExt0.1	2	2	0	1	0	1.41421356237309	0.25	1	0.06	1	0.06	1	0.09	0	0.00	0	0.00	0.5280993	3	2	0.08	3	2	0.09	6	0.05	0.55	0.41	0.37	0.25	6	0.06	0.62	0.44	0.39	0.34	6	0.13	0.78	0.51	0.44	.	6	0.08	0.71	0.49	0.42	0.50	4	0.06	0.63	0.45	0.40	0.38	2	0.06	0.57	0.42	0.38	.	4	0.03	0.41	0.34	0.31	0.12
.	.	TDT	ENSG00000131437	KIF3A	11127	5q31.1	0.992416127781631	1	0.839910689423057	0.448	.	.	.	.	.	.	.	.	0	0	0	0	1	1.00	1.00	1.00	AllLoFpExt0.1	2	2	0	0	1	1.41421356237309	0.25	3	0.17	3	0.19	2	0.18	0	0.00	0	0.00	0.147281	5	2	0.14	5	2	0.16	11	0.09	0.21	0.20	0.43	0.22	6	0.06	0.11	0.12	0.30	0.10	4	0.09	0.35	0.30	0.56	.	1	0.01	0.02	0.03	0.09	9.33E-03	1	0.01	0.02	0.03	0.11	0.01	0	0.00	0.06	0.08	0.22	.	8	0.06	0.10	0.12	0.28	0.08
.	.	TDT	ENSG00000131437	KIF3A	11127	5q31.1	0.992416127781631	1	0.839910689423057	0.448	.	.	.	.	.	.	.	.	0	0	0	0	1	1.00	1.00	1.00	RareLoFpExt0.1	2	2	0	0	1	1.41421356237309	0.25	3	0.17	3	0.19	2	0.18	0	0.00	0	0.00	0.147281	5	2	0.14	5	2	0.16	11	0.09	0.21	0.20	0.43	0.22	6	0.06	0.11	0.12	0.30	0.10	4	0.09	0.35	0.30	0.56	.	1	0.01	0.02	0.03	0.09	9.33E-03	1	0.01	0.02	0.03	0.11	0.01	0	0.00	0.06	0.08	0.22	.	8	0.06	0.10	0.12	0.28	0.08
